,Attrition,Age,DistanceFromHome,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,PerformanceRating,JobInvolvement,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,NumCompaniesWorked_Missing,TotalWorkngYears_Missing,EnvironmentSatisfaction_Missing,JobSatisfaction_Missing,WorkLifeBalance_Missing,Age_Bin,Gender_Male,JobRole_Human_Resources,JobRole_Laboratory_Technician,JobRole_Manager,JobRole_Manufacturing_Director,JobRole_Research_Director,JobRole_Research_Scientist,JobRole_Sales_Executive,JobRole_Sales_Representative,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Education_2,Education_3,Education_4,Education_5,EducationField_Life_Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical_Degree,JobLevel_2,JobLevel_3,JobLevel_4,JobLevel_5,MaritalStatus_Married,MaritalStatus_Single,Department_Research_Development,Department_Sales,StockOptionLevel_1,StockOptionLevel_2,StockOptionLevel_3,Age_sd,DistanceFromHome_sd,MonthlyIncome_sd,NumCompaniesWorked_sd,PercentSalaryHike_sd,TotalWorkingYears_sd,TrainingTimesLastYear_sd,YearsAtCompany_sd,YearsSinceLastPromotion_sd,YearsWithCurrManager_sd,PerformanceRating_sd,JobInvolvement_sd,EnvironmentSatisfaction_sd,JobSatisfaction_sd,WorkLifeBalance_sd
4051,1,39,22,28360,0.0,15,6.0,3,5,0,3,4,3,4.0,1.0,1.0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0.22734670086570485,1.970390618880205,-0.7791446170329376,-1.0808660195484174,0.15011768472508064,-0.6792318189978559,0.1557070814399298,-0.32789331844000197,-0.6791456840737199,-0.3148734873096303,1.6245446154992582,-0.03134733829702275,0.9932440073543686,-2.206227591658592,-2.208960361697785
642,0,45,8,38330,2.0,14,24.0,1,7,0,7,3,3,4.0,3.0,4.0,1,1,1,1,1,2,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.8843578088720997,0.005664419557490206,-0.5673034012547622,-0.2786886018458735,-0.08974426804216784,1.636359102264448,-1.3960855268088614,-0.0013328996684553085,-0.6791456840737199,0.8065414765793013,0.04825380046037423,-0.03134733829702275,0.9932440073543686,-0.0947518717150079,1.0778887624561249
1985,0,45,22,50670,1.0,11,10.0,3,10,3,9,3,3,4.0,4.0,2.0,1,1,1,1,1,2,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0.8843578088720997,1.970390618880205,-0.30510474501577683,-0.6797773106971454,-0.8093301263439133,-0.16465605871734387,0.1557070814399298,0.48850772848886465,0.2521455058408027,1.367248958523767,0.04825380046037423,-0.03134733829702275,0.9932440073543686,0.960985988256784,-1.113343986979815
438,0,38,4,63490,0.0,11,20.0,3,19,1,9,3,3,3.0,3.0,3.0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0.11784484953130571,-0.5556859231061426,-0.03270711349358941,-1.0808660195484174,-0.8093301263439133,1.121783341983936,0.1557070814399298,1.9580296129608246,-0.3687152874355457,1.367248958523767,0.04825380046037423,-0.03134733829702275,0.049909597077369375,-0.0947518717150079,-0.017727612261845094
3737,1,20,1,61620,1.0,4,1.0,2,1,1,1,2,2,2.0,3.0,3.0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,-1.8531884744878788,-0.9766986801038673,-0.07244062136773063,-0.6797773106971454,-2.4883637957146525,-1.3224515193484958,-0.6201892226844657,-0.9810141559830953,-0.3687152874355457,-0.875580969254096,-1.5280370145785098,-1.1930428163631641,-0.8934248131996299,-0.0947518717150079,-0.017727612261845094
4017,1,36,2,54820,1.0,10,18.0,3,17,15,14,1,3,4.0,3.0,2.0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,-0.10115885313749257,-0.836361094437959,-0.216926104546426,-0.6797773106971454,-1.0491920791111617,0.8644954618436801,0.1557070814399298,1.6314691941892778,3.977310265498893,2.7690176633849313,-3.104327829617394,-0.03134733829702275,0.9932440073543686,-0.0947518717150079,-1.113343986979815
2516,0,43,6,24390,0.0,15,9.0,2,8,1,7,3,4,3.0,2.0,3.0,1,1,1,1,1,2,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0.6653541062033014,-0.2750107517743262,-0.8634986417710877,-1.0808660195484174,0.15011768472508064,-0.29329999878747187,-0.6201892226844657,0.16194730971731802,-0.3687152874355457,0.8065414765793013,0.04825380046037423,1.1303481397691186,0.049909597077369375,-1.1504897316868,-0.017727612261845094
3159,0,33,7,28990,1.0,17,15.0,3,15,5,7,3,4,2.0,3.0,3.0,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,-0.42966440714069,-0.134673166108418,-0.765758461973735,-0.6797773106971454,0.6298415902595776,0.47856364163329607,0.1557070814399298,1.3049087754177313,0.8730062991171511,0.8065414765793013,0.04825380046037423,1.1303481397691186,-0.8934248131996299,-0.0947518717150079,-0.017727612261845094
4272,1,31,12,53040,1.0,12,2.0,3,2,2,2,3,3,1.0,3.0,2.0,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,-0.6486681098094882,0.567014762221123,-0.25474730455496686,-0.6797773106971454,-0.5694681735766648,-1.1938075792783678,0.1557070814399298,-0.8177339465973219,-0.058284890797371494,-0.5952272282818631,0.04825380046037423,-0.03134733829702275,-1.836759223476629,-0.0947518717150079,-1.113343986979815
4029,1,33,10,29040,4.0,8,5.0,2,2,2,2,3,1,1.0,2.0,1.0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,-0.42966440714069,0.2863395908893066,-0.7646960687150681,0.5234888158566704,-1.5289159846456588,-0.8078757590679838,-0.6201892226844657,-0.8177339465973219,-0.058284890797371494,-0.5952272282818631,0.04825380046037423,-2.3547382944293056,-1.836759223476629,-1.1504897316868,-2.208960361697785
1281,0,33,7,193920,6.0,12,12.0,3,10,8,8,3,4,4.0,4.0,3.0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,-0.42966440714069,-0.134673166108418,2.738651941064828,1.3256662335592142,-0.5694681735766648,0.0926318214229121,0.1557070814399298,0.48850772848886465,1.8042974890316739,1.086895217551534,0.04825380046037423,1.1303481397691186,0.9932440073543686,0.960985988256784,-0.017727612261845094
3637,0,53,1,39890,1.0,20,5.0,2,4,1,3,3,4,4.0,3.0,4.0,1,1,1,1,1,3,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.7603726195472926,-0.9766986801038673,-0.5341567315843556,-0.6797773106971454,1.3494274485613231,-0.8078757590679838,-0.6201892226844657,-0.4911735278257753,-0.3687152874355457,-0.3148734873096303,0.04825380046037423,1.1303481397691186,0.9932440073543686,-0.0947518717150079,1.0778887624561249
887,0,46,1,190810,3.0,21,12.0,2,9,4,7,4,4,3.0,4.0,4.0,1,1,1,1,1,2,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9938596602064987,-0.9766986801038673,2.672571080375748,0.12240010700539844,1.5892894013285717,0.0926318214229121,-0.6201892226844657,0.32522751910309133,0.5625759024789769,0.8065414765793013,1.6245446154992582,1.1303481397691186,0.049909597077369375,0.960985988256784,1.0778887624561249
3570,0,59,10,47230,9.0,22,30.0,0,3,2,2,3,3,4.0,4.0,3.0,1,1,1,1,1,3,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,2.4173837275536876,0.2863395908893066,-0.378197401212058,2.5289323601130302,1.82915135409582,2.408222742685216,-2.171981830933257,-0.6544537372115486,-0.058284890797371494,-0.5952272282818631,0.04825380046037423,-0.03134733829702275,0.9932440073543686,0.960985988256784,-0.017727612261845094
682,0,23,2,49360,0.0,19,5.0,2,4,1,2,3,2,4.0,2.0,4.0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,-1.5246829204846812,-0.836361094437959,-0.332939448392849,-1.0808660195484174,1.1095654957940746,-0.8078757590679838,-0.6201892226844657,-0.4911735278257753,-0.3687152874355457,-0.5952272282818631,0.04825380046037423,-1.1930428163631641,0.9932440073543686,-1.1504897316868,1.0778887624561249
2985,0,25,5,27680,0.0,22,5.0,0,4,1,1,4,4,2.0,4.0,2.0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,-1.3056792178158831,-0.4153483374402344,-0.7935931653508072,-1.0808660195484174,1.82915135409582,-0.8078757590679838,-2.171981830933257,-0.4911735278257753,-0.3687152874355457,-0.875580969254096,1.6245446154992582,1.1303481397691186,-0.8934248131996299,0.960985988256784,-1.113343986979815
3234,0,34,8,41480,1.0,11,11.0,3,11,7,9,3,3,4.0,4.0,4.0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,-0.3201625558062908,0.005664419557490206,-0.500372625958749,-0.6797773106971454,-0.8093301263439133,-0.036012118647215895,0.1557070814399298,0.651787937874638,1.4938670923934996,1.367248958523767,0.04825380046037423,-0.03134733829702275,0.9932440073543686,0.960985988256784,1.0778887624561249
212,0,35,8,134580,1.0,11,17.0,3,17,11,8,3,2,4.0,4.0,2.0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,-0.2106607044718917,0.005664419557490206,1.4778036216789774,-0.6797773106971454,-0.8093301263439133,0.7358515217735521,0.1557070814399298,1.6314691941892778,2.7355886789461965,1.086895217551534,0.04825380046037423,-1.1930428163631641,0.9932440073543686,0.960985988256784,-1.113343986979815
546,0,46,1,23400,2.0,13,26.0,2,11,0,8,3,3,2.0,4.0,4.0,1,1,1,1,1,2,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0.9938596602064987,-0.9766986801038673,-0.8845340282926919,-0.2786886018458735,-0.3296062208094163,1.893646982404704,-0.6201892226844657,0.651787937874638,-0.6791456840737199,1.086895217551534,0.04825380046037423,-0.03134733829702275,-0.8934248131996299,0.960985988256784,1.0778887624561249
1804,0,50,16,154020,4.0,21,25.0,3,3,1,2,4,4,4.0,4.0,3.0,1,1,1,1,1,2,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,1.4318670655440953,1.1283651048847558,1.8908621206486593,0.5234888158566704,1.5892894013285717,1.765003042334576,0.1557070814399298,-0.6544537372115486,-0.3687152874355457,-0.5952272282818631,1.6245446154992582,1.1303481397691186,0.9932440073543686,0.960985988256784,-0.017727612261845094
2579,0,43,8,46170,1.0,11,25.0,2,25,3,9,3,4,2.0,3.0,4.0,1,1,1,1,1,2,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.6653541062033014,0.005664419557490206,-0.40072013829579584,-0.6797773106971454,-0.8093301263439133,1.765003042334576,-0.6201892226844657,2.9377108692754645,0.2521455058408027,1.367248958523767,0.04825380046037423,1.1303481397691186,-0.8934248131996299,-0.0947518717150079,1.0778887624561249
2273,0,33,2,43730,4.0,14,7.0,3,1,0,0,3,2,4.0,3.0,3.0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,-0.42966440714069,-0.836361094437959,-0.45256492931873943,0.5234888158566704,-0.08974426804216784,-0.5505878789277279,0.1557070814399298,-0.9810141559830953,-0.6791456840737199,-1.1559347102263289,0.04825380046037423,-1.1930428163631641,0.9932440073543686,-0.0947518717150079,-0.017727612261845094
3250,0,41,19,137260,3.0,12,21.0,6,2,0,2,3,3,4.0,1.0,2.0,1,1,1,1,1,2,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0.4463504035345031,1.5493778618824803,1.534747900343522,0.12240010700539844,-0.5694681735766648,1.250427282054064,2.4833959938131165,-0.8177339465973219,-0.6791456840737199,-0.5952272282818631,0.04825380046037423,-0.03134733829702275,0.9932440073543686,-2.206227591658592,-1.113343986979815
3124,0,30,6,21430,1.0,17,1.0,2,1,0,0,3,4,3.0,4.0,4.0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,-0.7581699611438873,-0.2750107517743262,-0.9263923226841668,-0.6797773106971454,0.6298415902595776,-1.3224515193484958,-0.6201892226844657,-0.9810141559830953,-0.6791456840737199,-1.1559347102263289,0.04825380046037423,1.1303481397691186,0.049909597077369375,0.960985988256784,1.0778887624561249
2574,0,36,1,196360,1.0,12,10.0,3,10,9,0,3,3,3.0,4.0,3.0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,-0.10115885313749257,-0.9766986801038673,2.7904967320877714,-0.6797773106971454,-0.5694681735766648,-0.16465605871734387,0.1557070814399298,0.48850772848886465,2.114727885669848,-1.1559347102263289,0.04825380046037423,-0.03134733829702275,0.049909597077369375,0.960985988256784,-0.017727612261845094
942,0,32,2,62090,5.0,17,9.0,5,5,1,2,3,2,4.0,4.0,3.0,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,-0.5391662584750891,-0.836361094437959,-0.06245412473626198,0.9245775247079423,0.6298415902595776,-0.29329999878747187,1.707499689688721,-0.32789331844000197,-0.3687152874355457,-0.5952272282818631,0.04825380046037423,-1.1930428163631641,0.9932440073543686,0.960985988256784,-0.017727612261845094
65,0,43,6,65000,8.0,23,10.0,3,1,0,0,4,3,1.0,2.0,2.0,1,1,1,1,1,2,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0.6653541062033014,-0.2750107517743262,-0.0006228370818497077,2.1278436512617582,2.0690133068630687,-0.16465605871734387,0.1557070814399298,-0.9810141559830953,-0.6791456840737199,-1.1559347102263289,1.6245446154992582,-0.03134733829702275,-1.836759223476629,-1.1504897316868,-1.113343986979815
2058,0,24,2,45080,0.0,11,3.0,5,2,2,1,3,4,4.0,2.0,4.0,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,-1.4151810691502822,-0.836361094437959,-0.42388031133473375,-1.0808660195484174,-0.8093301263439133,-1.0651636392082398,1.707499689688721,-0.8177339465973219,-0.058284890797371494,-0.875580969254096,0.04825380046037423,1.1303481397691186,0.9932440073543686,-1.1504897316868,1.0778887624561249
1934,0,48,10,55620,8.0,13,18.0,2,8,7,7,3,3,4.0,4.0,3.0,1,1,1,1,1,2,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1.2128633628752972,0.2863395908893066,-0.19992781240775595,2.1278436512617582,-0.3296062208094163,0.8644954618436801,-0.6201892226844657,0.16194730971731802,1.4938670923934996,0.8065414765793013,0.04825380046037423,-0.03134733829702275,0.9932440073543686,0.960985988256784,-0.017727612261845094
1007,0,29,4,75530,1.0,19,5.0,3,5,0,4,3,3,4.0,3.0,3.0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,-0.8676718124782865,-0.5556859231061426,0.2231171831933947,-0.6797773106971454,1.1095654957940746,-0.8078757590679838,0.1557070814399298,-0.32789331844000197,-0.6791456840737199,-0.034519746337397406,0.04825380046037423,-0.03134733829702275,0.9932440073543686,-0.0947518717150079,-0.017727612261845094
382,0,50,8,52490,9.0,21,32.0,2,5,1,3,4,4,2.0,4.0,4.0,1,1,1,1,1,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1.4318670655440953,0.005664419557490206,-0.2664336304003025,2.5289323601130302,1.5892894013285717,2.665510622825472,-0.6201892226844657,-0.32789331844000197,-0.3687152874355457,-0.3148734873096303,1.6245446154992582,1.1303481397691186,-0.8934248131996299,0.960985988256784,1.0778887624561249
3639,0,40,9,70050,1.0,11,21.0,2,20,9,9,4,3,4.0,4.0,4.0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0.33684855220010396,0.1460020052233984,0.10667888204350492,-0.6797773106971454,-0.8093301263439133,1.250427282054064,-0.6201892226844657,2.1213098223465976,2.114727885669848,1.367248958523767,1.6245446154992582,-0.03134733829702275,0.9932440073543686,0.960985988256784,1.0778887624561249
4055,1,44,6,63220,4.0,4,10.0,2,3,1,2,3,2,4.0,3.0,3.0,1,1,1,1,1,2,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0.7748559575377005,-0.2750107517743262,-0.03844403709039055,0.5234888158566704,-2.4883637957146525,-0.16465605871734387,-0.6201892226844657,-0.6544537372115486,-0.3687152874355457,-0.5952272282818631,0.04825380046037423,-1.1930428163631641,0.9932440073543686,-0.0947518717150079,-0.017727612261845094
4216,1,42,12,50100,6.0,15,7.0,3,2,2,2,3,3,3.0,1.0,1.0,1,1,1,1,1,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.5558522548689022,0.567014762221123,-0.3172160281645792,1.3256662335592142,0.15011768472508064,-0.5505878789277279,0.1557070814399298,-0.8177339465973219,-0.058284890797371494,-0.5952272282818631,0.04825380046037423,-0.03134733829702275,0.049909597077369375,-2.206227591658592,-2.208960361697785
1710,0,35,5,31020,1.0,13,6.0,3,5,1,4,3,3,1.0,4.0,2.0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,-0.2106607044718917,-0.4153483374402344,-0.7226252956718597,-0.6797773106971454,-0.3296062208094163,-0.6792318189978559,0.1557070814399298,-0.32789331844000197,-0.3687152874355457,-0.034519746337397406,0.04825380046037423,-0.03134733829702275,-1.836759223476629,0.960985988256784,-1.113343986979815
4238,1,25,1,32120,1.0,10,1.0,3,1,0,0,2,2,2.0,2.0,1.0,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,-1.3056792178158831,-0.9766986801038673,-0.6992526439811885,-0.6797773106971454,-1.0491920791111617,-1.3224515193484958,0.1557070814399298,-0.9810141559830953,-0.6791456840737199,-1.1559347102263289,-1.5280370145785098,-1.1930428163631641,-0.8934248131996299,-1.1504897316868,-2.208960361697785
3862,1,29,5,36910,1.0,11,2.0,3,2,2,2,2,3,1.0,2.0,2.0,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,-0.8676718124782865,-0.4153483374402344,-0.5974753698009015,-0.6797773106971454,-0.8093301263439133,-1.1938075792783678,0.1557070814399298,-0.8177339465973219,-0.058284890797371494,-0.5952272282818631,-1.5280370145785098,-0.03134733829702275,-1.836759223476629,-1.1504897316868,-1.113343986979815
1215,0,32,10,85640,2.0,16,6.0,2,4,1,2,3,4,4.0,3.0,3.0,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,-0.5391662584750891,0.2863395908893066,0.43793310009583736,-0.2786886018458735,0.3899796374923291,-0.6792318189978559,-0.6201892226844657,-0.4911735278257753,-0.3687152874355457,-0.5952272282818631,0.04825380046037423,1.1303481397691186,0.9932440073543686,-0.0947518717150079,-0.017727612261845094
2720,0,53,7,48090,2.0,18,19.0,2,2,2,2,3,2,2.0,4.0,4.0,1,1,1,1,1,3,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1.7603726195472926,-0.134673166108418,-0.3599242371629877,-0.2786886018458735,0.8697035430268261,0.993139401913808,-0.6201892226844657,-0.8177339465973219,-0.058284890797371494,-0.5952272282818631,0.04825380046037423,-1.1930428163631641,-0.8934248131996299,0.960985988256784,1.0778887624561249
1559,0,32,10,95470,1.0,13,10.0,3,10,5,3,3,4,2.0,3.0,4.0,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,-0.5391662584750891,0.2863395908893066,0.6467996147497455,-0.6797773106971454,-0.3296062208094163,-0.16465605871734387,0.1557070814399298,0.48850772848886465,0.8730062991171511,-0.3148734873096303,0.04825380046037423,1.1303481397691186,-0.8934248131996299,-0.0947518717150079,1.0778887624561249
3986,1,33,28,86390,5.0,16,6.0,3,3,0,2,3,3,2.0,3.0,2.0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,-0.42966440714069,2.8124161328756543,0.45386899897584054,0.9245775247079423,0.3899796374923291,-0.6792318189978559,0.1557070814399298,-0.6544537372115486,-0.6791456840737199,-0.5952272282818631,0.04825380046037423,-0.03134733829702275,-0.8934248131996299,-0.0947518717150079,-1.113343986979815
2694,0,32,2,30380,1.0,11,10.0,5,10,0,8,3,4,2.0,3.0,4.0,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,-0.5391662584750891,-0.836361094437959,-0.7362239293827958,-0.6797773106971454,-0.8093301263439133,-0.16465605871734387,1.707499689688721,0.48850772848886465,-0.6791456840737199,1.086895217551534,0.04825380046037423,1.1303481397691186,-0.8934248131996299,-0.0947518717150079,1.0778887624561249
4012,1,20,2,63970,1.0,11,1.0,3,1,0,0,2,2,1.0,1.0,2.0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,-1.8531884744878788,-0.836361094437959,-0.022508138210387385,-0.6797773106971454,-0.8093301263439133,-1.3224515193484958,0.1557070814399298,-0.9810141559830953,-0.6791456840737199,-1.1559347102263289,-1.5280370145785098,-1.1930428163631641,-1.836759223476629,-2.206227591658592,-1.113343986979815
1465,0,47,2,50210,2.0,17,20.0,3,7,1,7,3,3,4.0,4.0,4.0,1,1,1,1,1,2,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1.103361511540898,-0.836361094437959,-0.3148787629955121,-0.2786886018458735,0.6298415902595776,1.121783341983936,0.1557070814399298,-0.0013328996684553085,-0.3687152874355457,0.8065414765793013,0.04825380046037423,-0.03134733829702275,0.9932440073543686,0.960985988256784,1.0778887624561249
831,0,33,2,25960,8.0,14,13.0,4,11,1,7,3,3,2.0,4.0,2.0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,-0.42966440714069,-0.836361094437959,-0.8301394934489478,2.1278436512617582,-0.08974426804216784,0.2212757614930401,0.9316033855643254,0.651787937874638,-0.3687152874355457,0.8065414765793013,0.04825380046037423,-0.03134733829702275,-0.8934248131996299,0.960985988256784,-1.113343986979815
1859,0,30,2,51210,7.0,13,8.0,4,3,0,2,3,4,4.0,2.0,4.0,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,-0.7581699611438873,-0.836361094437959,-0.29363089782217455,1.7267549424104864,-0.3296062208094163,-0.42194393885759984,0.9316033855643254,-0.6544537372115486,-0.6791456840737199,-0.5952272282818631,0.04825380046037423,1.1303481397691186,0.9932440073543686,-1.1504897316868,1.0778887624561249
277,0,34,8,47390,5.0,24,6.0,2,3,1,2,4,4,3.0,4.0,3.0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,-0.3201625558062908,0.005664419557490206,-0.374797742784324,0.9245775247079423,2.308875259630317,-0.6792318189978559,-0.6201892226844657,-0.6544537372115486,-0.3687152874355457,-0.5952272282818631,1.6245446154992582,1.1303481397691186,0.049909597077369375,0.960985988256784,-0.017727612261845094
63,0,27,2,168230,0.0,17,6.0,3,5,1,4,3,4,4.0,4.0,3.0,1,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,-1.0866755151470848,-0.836361094437959,2.192794284761786,-1.0808660195484174,0.6298415902595776,-0.6792318189978559,0.1557070814399298,-0.32789331844000197,-0.3687152874355457,-0.034519746337397406,0.04825380046037423,1.1303481397691186,0.9932440073543686,0.960985988256784,-0.017727612261845094
4369,1,41,8,20990,8.0,9,8.0,2,6,0,5,3,2,3.0,3.0,3.0,1,1,1,1,1,2,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0.4463504035345031,0.005664419557490206,-0.9357413833604353,2.1278436512617582,-1.2890540318784103,-0.42194393885759984,-0.6201892226844657,-0.16461310905422863,-0.6791456840737199,0.2458339946348355,0.04825380046037423,-1.1930428163631641,0.049909597077369375,-0.0947518717150079,-0.017727612261845094
4393,1,51,7,15690,2.0,2,18.0,2,4,0,3,2,2,3.0,3.0,3.0161804922515953,1,1,1,1,0,3,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.5413689168784945,-0.134673166108418,-1.0483550687791243,-0.2786886018458735,-2.9680877012491496,0.8644954618436801,-0.6201892226844657,-0.4911735278257753,-0.6791456840737199,-0.3148734873096303,-1.5280370145785098,-1.1930428163631641,0.049909597077369375,-0.0947518717150079,0.0
