,Attrition,Age,DistanceFromHome,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,PerformanceRating,JobInvolvement,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,Age_Bin,Gender_Male,JobRole_Human_Resources,JobRole_Laboratory_Technician,JobRole_Manager,JobRole_Manufacturing_Director,JobRole_Research_Director,JobRole_Research_Scientist,JobRole_Sales_Executive,JobRole_Sales_Representative,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Education_2,Education_3,Education_4,Education_5,EducationField_Life_Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical_Degree,JobLevel_2,JobLevel_3,JobLevel_4,JobLevel_5,MaritalStatus_Married,MaritalStatus_Single,Department_Research_Development,Department_Sales,StockOptionLevel_1,StockOptionLevel_2,StockOptionLevel_3
119,0,40,22,102740,4.0,18,12.0,3,5,0,3,3,3,2.0,3.0,3.0,1,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False
120,0,40,6,28000,3.0,12,8.0,0,2,2,2,3,4,3.0,3.0,4.0,1,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False
121,0,51,3,25700,3.0,18,21.0,2,7,1,0,3,4,4.0,3.0,3.0,3,True,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
122,0,31,13,28040,0.0,19,3.0,0,2,2,2,3,4,2.0,2.0,3.0,1,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False
123,0,31,2,29090,9.0,14,10.0,2,5,0,1,3,3,4.0,3.0,3.0,1,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
124,0,40,18,45020,8.0,17,15.0,0,7,3,7,3,3,4.0,4.0,3.0,1,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False
125,0,38,3,100480,1.0,23,6.0,2,5,1,3,4,3,3.0,4.0,4.0,1,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,True,False,False
126,0,39,3,98520,0.0,12,21.0,5,20,11,10,3,4,2.0,4.0,4.0,1,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False,True,False,False
127,0,29,13,22100,8.0,11,11.0,4,7,1,6,3,4,3.0,2.0,3.0,0,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False
128,0,43,2,90940,1.0,12,10.0,0,10,0,9,3,2,2.0,4.0,3.0,2,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False
129,0,39,14,104750,3.0,11,8.0,3,5,1,4,3,2,4.0,3.0,2.0,1,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False,True,False,True,False,True,False,False
130,0,30,9,171690,1.0,17,1.0,2,1,0,0,3,4,4.0,3.0,2.0,0,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False
131,0,30,20,24060,2.0,20,11.0,5,5,0,2,4,3,3.0,2.0,4.0,0,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,False
132,1,40,2,65450,4.0,5,22.0,2,1,0,0,1,3,2.0,3.0,2.0,1,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
133,0,50,15,53770,4.0,14,16.0,3,2,2,1,3,4,3.0,2.0,4.0,2,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,True,False,True,False,False
134,0,30,1,174260,2.0,12,12.0,0,10,7,4,3,3,3.0,4.0,4.0,0,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
135,0,53,1,39890,1.0,13,5.0,2,4,1,3,3,3,4.0,1.0,4.0,3,True,False,False,True,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
136,0,33,6,82240,6.0,19,14.0,3,10,7,6,3,3,4.0,3.0,1.0,1,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False
137,0,35,2,187400,1.0,19,1.0,2,1,0,0,3,3,2.0,2.0,4.0,1,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False
138,1,31,18,40660,3.0,18,4.0,2,2,2,2,4,2,4.0,3.0,3.0,1,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False
139,0,36,2,20180,1.0,13,6.0,5,6,0,3,3,4,3.0,2.0,3.0,1,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False
140,0,47,3,59060,4.0,23,21.0,4,3,1,1,4,4,3.0,2.0,3.0,2,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False
141,0,46,6,40710,3.0,13,28.0,5,7,7,7,3,4,4.0,4.0,3.0,2,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False
142,1,35,1,67960,0.0,7,5.0,2,4,3,2,1,1,1.0,1.0,1.0,1,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False
143,0,50,7,98880,6.0,15,20.0,2,4,1,3,3,3,3.0,3.0,4.0,2,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False
144,1,35,18,19040,1.0,18,10.0,4,10,7,7,2,3,3.0,3.0,1.0,1,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,True,False,True,False,False
145,0,48,2,45540,2.0,11,19.0,3,2,2,2,3,4,3.0,3.0,2.0,2,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False
146,0,33,14,63850,1.0,13,7.0,6,6,1,2,3,1,2.0,4.0,4.0,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False
147,0,33,2,27660,1.0,12,2.0,2,2,0,2,3,4,4.0,3.0,3.0,1,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False
148,0,38,7,26950,3.0,14,8.0,4,2,2,2,3,4,2.0,4.0,3.0,1,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,True,True,False,False
149,0,37,19,68150,5.0,20,17.0,3,1,0,0,4,4,3.0,4.0,3.0,1,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
150,0,34,23,115100,0.0,14,7.0,5,6,0,4,3,3,2.0,4.0,2.0,1,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,False
151,0,36,1,41070,3.0,11,17.0,2,13,6,7,3,1,2.0,4.0,4.0,1,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False
152,0,47,12,65530,0.0,15,8.0,2,7,7,7,3,3,1.0,4.0,4.0,2,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False
153,0,41,6,68420,4.0,12,13.0,3,9,1,8,3,2,4.0,2.0,4.0,2,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False
154,0,50,3,27990,4.0,12,27.0,0,1,0,0,3,4,4.0,3.0,3.0,2,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False
155,0,45,7,95250,9.0,19,22.0,3,20,11,8,3,3,4.0,4.0,3.0,2,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False
156,0,34,8,74120,1.0,24,14.0,4,14,4,11,4,3,3.0,4.0,2.0,1,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,True,False,False,False,False
157,1,25,19,198590,3.0,12,6.0,3,3,2,2,2,3,3.0,4.0,1.0,0,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False
158,0,29,15,99500,1.0,20,3.0,3,3,1,2,4,3,3.0,4.0,4.0,0,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
159,0,35,6,24610,2.0,20,17.0,4,7,0,7,4,3,4.0,4.0,2.0,1,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False
160,0,25,6,41030,6.0,15,7.0,2,2,0,2,3,2,4.0,3.0,1.0,0,True,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False
161,0,50,2,61420,3.0,13,28.0,3,8,0,7,3,4,3.0,3.0,3.0,2,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False,True,False
162,0,20,14,22930,1.0,13,1.0,3,1,0,0,3,4,4.0,2.0,3.0,0,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False
163,0,47,1,42490,2.0,13,25.0,2,17,12,11,3,4,4.0,4.0,4.0,2,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,True,False,True,False,False
164,0,60,6,53290,8.0,20,10.0,3,2,2,2,4,2,1.0,3.0,3.0,3,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False
165,0,34,8,192460,3.0,15,15.0,5,13,3,12,3,2,4.0,4.0,3.0,1,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False
166,1,19,10,159720,1.0,16,1.0,2,1,1,0,4,1,3.0,2.0,3.0,0,True,False,False,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False
167,1,49,7,23420,3.0,10,20.0,2,4,1,3,2,1,4.0,1.0,3.0,2,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False
168,0,18,2,186060,1.0,24,0.0,4,0,0,0,4,3,2.0,4.0,4.0,0,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,True,False
169,0,45,2,58550,1.0,14,10.0,3,10,4,5,3,4,2.0,2.0,4.0,2,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,True,True,False,False
170,0,49,5,29960,2.0,18,17.0,2,9,0,8,3,4,4.0,3.0,4.0,2,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,True,False,False
171,0,40,2,51260,5.0,18,20.0,2,18,1,12,3,3,4.0,4.0,2.0,1,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False
172,0,27,2,168230,0.0,17,6.0,3,5,1,4,3,3,4.0,4.0,3.0,0,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False
173,0,35,7,98240,0.0,19,4.0,2,3,2,2,3,3,3.0,3.0,4.0,1,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False
174,0,33,7,28990,1.0,17,15.0,3,15,5,7,3,3,4.0,4.0,4.0,1,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False
175,1,32,11,27410,1.0,12,1.0,5,1,0,1,1,1,2.0,3.0,2.0,1,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,True,False,False
176,0,44,23,19510,4.0,22,10.0,4,2,0,2,4,2,4.0,2.0,3.0,2,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,True
177,0,49,17,23800,4.0,13,23.0,3,8,0,0,3,4,4.0,4.0,4.0,2,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False
178,0,35,10,23180,3.0,19,10.0,4,5,0,4,3,4,1.0,3.0,4.0,1,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False
179,0,34,19,164130,6.0,16,6.0,1,4,1,2,3,2,2.0,4.0,4.0,1,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False
180,0,38,2,107250,3.0,18,11.0,5,7,1,7,3,3,4.0,4.0,4.0,1,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
181,0,34,10,45050,1.0,12,6.0,3,6,1,4,3,2,3.0,2.0,2.0,1,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False
182,1,33,34,55610,1.0,16,1.0,3,1,0,0,3,2,4.0,2.0,3.0,1,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False
183,0,41,1,191410,3.0,12,12.0,2,6,3,3,3,2,3.0,4.0,4.0,2,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False
184,1,29,11,29960,9.0,16,4.0,4,2,2,2,2,3,4.0,2.0,2.0,0,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False
185,0,43,8,26830,4.0,11,21.0,3,1,0,0,3,2,4.0,1.0,3.0,2,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False
186,1,26,26,20240,1.0,22,8.0,2,8,1,7,3,1,4.0,1.0,2.0,0,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False
187,0,33,3,33060,1.0,11,8.0,6,8,1,6,3,3,4.0,3.0,4.0,1,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True
188,0,31,8,112440,3.0,12,10.0,3,7,1,7,3,3,4.0,4.0,3.0,1,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False
